timestamp,user_id,amount,receiver_id,device_id,sender_location,receiver_location,transaction_type,hour,dayofweek,is_night,is_weekend,amount_over_user_avg,z_amount_user,is_new_receiver,device_changed,time_since_last_tx_minutes,velocity_1h,velocity_24h,is_large_tx,is_local_transfer,receiver_risk_score,is_fraud
2025-11-03 22:06:00,u_3,2966.37,r_115,device_15,Pune,Bengaluru,Bill,22,0,0,0,0.9532664148708924,0.6257955225001847,0,1,4141.0,0,0,0,0,0.974091700824828,1
2025-11-04 19:59:00,u_3,30.57,r_59,device_39,Delhi,Ahmedabad,P2P,19,1,0,0,-0.9798705642577955,-0.643260480151614,0,1,1313.0,0,1,0,0,0.6578253038786692,0
2025-11-05 12:01:00,u_3,1778.07,r_69,device_19,Kolkata,Chennai,Merchant,12,2,0,0,0.17080620903309013,0.11212999761731378,0,1,962.0,0,1,0,0,0.12504666193668557,0
2025-11-05 18:17:00,u_3,389.13,r_68,device_9,Kolkata,Bengaluru,Bill,18,2,0,0,-0.7437694690754321,-0.4882660253826144,0,1,376.0,0,2,0,0,0.5558821500021967,0
2025-11-06 17:00:00,u_3,8626.22,r_18,device_36,Ahmedabad,Ahmedabad,P2P,17,3,0,0,4.68010929630747,3.0723745185519533,0,1,1363.0,0,1,1,1,0.44684353609232585,0
2025-11-07 17:32:00,u_3,125.5,r_39,device_12,Bengaluru,Pune,Other,17,4,0,0,-0.9173619828051467,-0.6022251622376773,0,1,1472.0,0,0,0,0,0.45710277452211234,1
2025-11-10 07:11:00,u_3,10.06,r_33,device_29,Bengaluru,Bengaluru,Merchant,7,0,0,0,-0.9933757892192812,-0.6521263220394771,0,1,3699.0,0,0,0,1,0.2437726908236867,0
2025-11-11 10:51:00,u_3,20.19,r_189,device_30,Ahmedabad,Ahmedabad,Bill,10,1,0,0,-0.9867054855206049,-0.6477474347491771,0,1,1660.0,0,0,0,1,0.06314389459318814,0
2025-11-12 02:58:00,u_3,11.86,r_141,device_2,Hyderabad,Bengaluru,Bill,2,2,1,0,-0.9921905427575223,-0.651348237427183,1,1,967.0,0,1,0,0,0.267830868500085,0
2025-11-12 14:00:00,u_3,124.31,r_118,device_7,Chennai,Hyderabad,P2P,14,2,0,0,-0.9181455624104207,-0.6027395626202496,0,1,662.0,0,1,0,0,0.3823164285714815,0
2025-11-12 16:39:00,u_3,221.93,r_6,device_42,Kolkata,Kolkata,P2P,16,2,0,0,-0.8538656959676988,-0.5605414404801622,0,1,159.0,0,2,0,1,0.14026848993931929,0
2025-11-13 06:21:00,u_3,3340.14,r_82,device_15,Ahmedabad,Ahmedabad,Other,6,3,0,0,1.199382842655118,0.78736479224307,1,1,822.0,0,2,0,1,0.7594084249483826,0
2025-11-13 06:50:00,u_3,2828.66,r_149,device_31,Delhi,Ahmedabad,Merchant,6,3,0,0,0.8625884758437748,0.5662677269673898,0,1,29.0,1,3,0,0,0.5154122737421818,1
2025-11-13 15:41:00,u_3,34.12,r_6,device_48,Kolkata,Ahmedabad,Bill,15,3,0,0,-0.9775329948471045,-0.6417259243884783,0,1,531.0,0,3,0,0,0.14026848993931929,0
2025-11-13 20:58:00,u_3,38.68,r_122,device_42,Ahmedabad,Kolkata,P2P,20,3,0,0,-0.9745303704773153,-0.6397547767039996,0,1,317.0,0,3,0,0,0.5507598845614244,0
2025-11-14 04:25:00,u_3,50.43,r_151,device_31,Kolkata,Kolkata,P2P,4,4,1,0,-0.9667933449630561,-0.6346756132626349,0,1,447.0,0,4,0,1,0.8880644909969506,0
2025-11-15 23:28:00,u_3,150.32,r_48,device_28,Hyderabad,Mumbai,Bill,23,5,1,1,-0.9010187510380052,-0.5914962399725988,0,1,2583.0,0,0,0,0,0.5629788204485953,0
2025-11-16 02:55:00,u_3,1379.82,r_94,device_38,Hyderabad,Hyderabad,P2P,2,6,1,1,-0.0914295706310559,-0.060021222852772345,0,1,207.0,0,1,0,1,0.7601007353505792,0
2025-11-16 03:34:00,u_3,21.87,r_185,device_15,Kolkata,Pune,Other,3,6,1,1,-0.98559925548963,-0.6470212224443692,0,1,39.0,1,2,0,0,0.08454721395899423,0
2025-11-16 05:19:00,u_3,1086.0,r_171,device_44,Delhi,Pune,Bill,5,6,0,1,-0.2849013014054925,-0.18703056773292473,1,1,105.0,0,3,0,0,0.5790205290874577,0
2025-11-16 21:30:00,u_3,94.7,r_111,device_37,Chennai,Pune,Other,21,6,0,1,-0.9376428667063537,-0.6155390544924887,0,1,971.0,0,4,0,0,0.1832997062320605,0
2025-11-16 23:51:00,u_3,8585.21,r_92,device_12,Hyderabad,Hyderabad,Bill,23,6,1,1,4.653105431087064,3.0546471574685174,0,1,141.0,0,4,1,1,0.31432402582718766,0
2025-11-17 11:32:00,u_3,356.39,r_48,device_37,Hyderabad,Mumbai,Other,11,0,0,0,-0.7653277852743127,-0.5024185199417874,0,1,701.0,0,2,0,0,0.5629788204485953,0
2025-11-18 11:52:00,u_3,21.8,r_44,device_27,Kolkata,Kolkata,Bill,11,1,0,0,-0.9856453484075872,-0.6470514812904028,0,1,1460.0,0,0,0,1,0.31528718769808317,1
2025-11-19 03:18:00,u_3,148.74,r_143,device_22,Hyderabad,Hyderabad,P2P,3,2,1,0,-0.9020591340433268,-0.5921792253545014,0,1,926.0,0,1,0,1,0.6857312027022883,0
2025-11-19 03:43:00,u_3,2310.59,r_133,device_3,Bengaluru,Bengaluru,Bill,3,2,1,0,0.5214547900418813,0.3423220074722549,0,1,25.0,1,2,0,1,0.611157066339671,0
2025-11-19 21:44:00,u_3,1619.49,r_146,device_6,Pune,Bengaluru,P2P,21,2,0,0,0.06638599575213532,0.043580743274197024,0,1,1081.0,0,2,0,0,0.2748889595950834,0
2025-11-20 17:56:00,u_3,50.13,r_129,device_13,Bengaluru,Pune,P2P,17,3,0,0,-0.9669908860400159,-0.6348052940313506,0,1,1212.0,0,1,0,0,0.3151718776108928,1
2025-11-22 04:14:00,u_3,90.95,r_159,device_11,Hyderabad,Chennai,Other,4,5,1,1,-0.9401121301683513,-0.617160064101435,0,1,2058.0,0,0,0,0,0.5064491539113073,0
2025-11-22 04:36:00,u_3,89.68,r_30,device_37,Chennai,Hyderabad,P2P,4,5,1,1,-0.9409483873941478,-0.6177090460223313,0,1,22.0,1,1,0,0,0.3820097409171477,0
2025-11-24 10:46:00,u_3,4162.09,r_113,device_4,Delhi,Delhi,Bill,10,0,0,0,1.7406124700121675,1.1426684850626239,0,1,3250.0,0,0,0,1,0.10974814941835043,1
2025-11-24 11:05:00,u_3,246.78,r_149,device_15,Mumbai,Pune,Bill,11,0,0,0,-0.8375027100928614,-0.549799550138212,0,1,19.0,1,1,0,0,0.5154122737421818,0
2025-11-26 01:50:00,u_3,351.64,r_198,device_35,Mumbai,Mumbai,Merchant,1,2,1,0,-0.768455518992843,-0.5044717987797859,0,1,2325.0,0,0,0,1,0.45015379465480354,0
2025-11-26 08:45:00,u_3,397.87,r_103,device_2,Chennai,Kolkata,Merchant,8,2,0,0,-0.7380144390333364,-0.48448799232069717,0,1,415.0,0,1,0,0,0.23021955938411898,0
2025-11-27 19:26:00,u_3,587.13,r_42,device_31,Bengaluru,Kolkata,Merchant,19,3,0,0,-0.6133923582819584,-0.40267671803025523,0,1,2081.0,0,0,0,0,0.5532082833370082,0
2025-11-28 06:31:00,u_3,2458.53,r_30,device_41,Pune,Kolkata,Other,6,4,0,0,0.6188688797933284,0.406271917218255,0,1,665.0,0,1,0,0,0.3820097409171477,0
2025-11-29 16:02:00,u_3,273.3,r_52,device_14,Bengaluru,Pune,P2P,16,5,0,1,-0.8200400788896143,-0.5383357701837446,0,1,2011.0,0,0,0,0,0.3547621012004579,0
2025-11-29 20:53:00,u_3,53.89,r_60,device_47,Pune,Chennai,Merchant,20,5,0,1,-0.964515037875453,-0.6331799617301138,0,1,291.0,0,1,0,0,0.9001956105876587,0
2025-12-01 02:04:00,u_3,558.84,r_137,device_49,Mumbai,Ahmedabad,Other,2,0,1,0,-0.6320204818392683,-0.4149056145201453,0,1,1751.0,0,0,0,0,0.535175693986988,0
2025-12-02 18:18:00,u_3,188.91,r_96,device_41,Chennai,Delhi,Merchant,18,1,0,0,-0.8756083838384084,-0.5748149704234697,0,1,2414.0,0,0,0,0,0.13008877719232237,1
2025-12-03 05:08:00,u_3,33.08,r_150,device_7,Hyderabad,Pune,P2P,5,2,0,0,-0.9782178039138985,-0.6421754843866927,1,1,650.0,0,1,0,0,0.33010377133985036,0
2025-12-04 17:33:00,u_3,1304.57,r_76,device_46,Bengaluru,Chennai,Merchant,17,3,0,0,-0.14097945743514126,-0.09254948233895936,0,1,2185.0,0,0,0,0,0.7896838929647353,0
2025-12-05 00:38:00,u_3,15.32,r_181,device_19,Pune,Bengaluru,P2P,0,4,1,0,-0.9899122356699191,-0.6498525858946619,0,1,425.0,0,1,0,0,0.1347663798490607,0
2025-12-05 07:22:00,u_3,46.58,r_25,device_40,Bengaluru,Chennai,Merchant,7,4,0,0,-0.9693284554507071,-0.6363398497944864,0,1,404.0,0,2,0,0,0.3690072001301279,1
2025-12-05 11:16:00,u_3,4102.23,r_117,device_0,Delhi,Mumbai,Bill,11,4,0,0,1.70119644045612,1.1167928490115517,0,1,234.0,0,3,0,0,0.23980313216656846,0
2025-12-06 10:03:00,u_3,140.63,r_188,device_20,Ahmedabad,Chennai,Other,10,5,0,1,-0.907399327823807,-0.5956849288021157,0,1,1367.0,0,1,0,0,0.2743266639170847,0
2025-12-06 16:42:00,u_3,185.67,r_102,device_24,Pune,Pune,P2P,16,5,0,1,-0.8777418274695743,-0.5762155227255993,0,1,399.0,0,1,0,1,0.061985388897333404,0
2025-12-09 03:11:00,u_3,15.35,r_176,device_6,Hyderabad,Delhi,Merchant,3,1,1,0,-0.9898924815622232,-0.6498396178177903,1,1,3509.0,0,0,0,0,0.4121860526328428,0
2025-12-10 03:33:00,u_3,1833.8,r_122,device_29,Bengaluru,Bengaluru,Other,3,2,1,0,0.2075027564296573,0.13622036175239952,0,1,1462.0,0,0,0,1,0.5507598845614244,1
2025-12-10 19:57:00,u_3,16.88,r_43,device_17,Chennai,Kolkata,Other,19,2,0,0,-0.9888850220697281,-0.6491782458973402,0,1,984.0,0,1,0,0,0.8251961156423575,0
2025-12-12 22:06:00,u_3,10.61,r_91,device_22,Kolkata,Pune,Bill,22,4,0,0,-0.9930136305781881,-0.6518885739634983,0,1,3009.0,0,0,0,0,0.527353719079357,0
2025-12-13 01:29:00,u_3,1718.87,r_152,device_10,Ahmedabad,Ahmedabad,P2P,1,5,1,1,0.13182476984635452,0.08653965925741645,0,1,203.0,0,1,0,1,0.30387627880901913,1
2025-12-13 08:26:00,u_3,49.79,r_104,device_4,Bengaluru,Bengaluru,Merchant,8,5,0,1,-0.9672147659272371,-0.6349522655692285,0,1,417.0,0,2,0,1,0.28582493556561706,1
2025-12-14 13:36:00,u_3,58.25,r_61,device_31,Mumbai,Mumbai,Merchant,13,6,0,1,-0.9616441075569705,-0.6312952678914457,0,1,1750.0,0,0,0,1,0.29621934476975686,0
2025-12-14 21:39:00,u_3,4020.6,r_129,device_17,Ahmedabad,Delhi,Other,21,6,0,1,1.647445513415356,1.0815067118440111,0,1,483.0,0,1,0,0,0.3151718776108928,1
2025-12-16 18:54:00,u_3,154.89,r_85,device_47,Delhi,Ahmedabad,Bill,18,1,0,0,-0.8980095419656509,-0.5895207695958298,0,1,2715.0,0,0,0,0,0.7820259933038469,0
2025-12-17 19:14:00,u_3,126.47,r_4,device_27,Hyderabad,Chennai,Merchant,19,2,0,0,-0.91672326665631,-0.6018058610854966,0,1,1460.0,0,0,0,0,0.6148515166583186,0
2025-12-18 02:32:00,u_3,29.87,r_14,device_12,Kolkata,Bengaluru,Merchant,2,3,1,0,-0.9803314934373685,-0.6435630686119507,0,1,438.0,0,1,0,0,0.8236970670802367,1
2025-12-20 05:16:00,u_3,894.69,r_6,device_43,Pune,Ahmedabad,Bill,5,5,0,1,-0.4108732461827625,-0.2697279939429239,0,1,3044.0,0,0,0,0,0.14026848993931929,0
2025-12-22 13:12:00,u_3,517.96,r_184,device_28,Hyderabad,Delhi,Merchant,13,0,0,0,-0.658938745926325,-0.4325767806038041,0,1,3356.0,0,0,0,0,0.07722502885996829,0
2025-12-22 15:15:00,u_3,5604.75,r_114,device_19,Mumbai,Mumbai,Bill,15,0,0,0,2.690561170301626,1.7662860110472427,0,1,123.0,0,1,0,1,0.955298279422157,0
2025-12-23 13:01:00,u_3,721.97,r_21,device_5,Hyderabad,Hyderabad,Other,13,1,0,0,-0.5246042288910897,-0.3443895351848405,0,1,1306.0,0,2,0,1,0.7315604327114282,0
2025-12-25 08:46:00,u_3,104.61,r_81,device_12,Ahmedabad,Chennai,Bill,8,3,0,0,-0.9311174264641148,-0.6112552664325803,0,1,2625.0,0,0,0,0,0.5766159474141648,0
2025-12-29 11:56:00,u_3,111.76,r_188,device_13,Delhi,Pune,Bill,11,0,0,0,-0.9264093641299059,-0.6081645414448562,0,1,5950.0,0,0,0,0,0.2743266639170847,0
2025-12-31 20:10:00,u_3,384.77,r_153,device_18,Delhi,Delhi,P2P,20,2,0,0,-0.7466403993939147,-0.49015071922128256,0,1,3374.0,0,0,0,1,0.47351747125783006,0
2025-01-02 06:51:00,u_4,720.04,r_91,device_8,Ahmedabad,Ahmedabad,Other,6,3,0,0,-0.5082160603402834,-0.3151982969019534,1,0,99999.0,0,0,0,1,0.527353719079357,0
2025-01-02 10:37:00,u_4,6371.94,r_162,device_39,Mumbai,Pune,Bill,10,3,0,0,3.352005105932079,2.0789313503572027,1,1,226.0,0,1,0,0,0.8096341591926204,0
2025-01-03 05:29:00,u_4,181.36,r_38,device_35,Delhi,Ahmedabad,Bill,5,4,0,0,-0.8761319714228567,-0.5433816968887829,1,1,1132.0,0,2,0,0,0.3295670341833379,0
2025-01-03 08:55:00,u_4,20.18,r_104,device_4,Pune,Hyderabad,Other,8,4,0,0,-0.986217154738163,-0.6116571116245764,1,1,206.0,0,2,0,0,0.28582493556561706,0
2025-01-04 05:30:00,u_4,75.02,r_177,device_26,Chennai,Chennai,P2P,5,5,0,1,-0.9487616921931116,-0.588427035038704,1,1,1235.0,0,1,0,1,0.9485194794601078,0
2025-01-04 13:25:00,u_4,83.79,r_65,device_38,Ahmedabad,Ahmedabad,P2P,13,5,0,1,-0.9427718233652469,-0.5847120866131369,1,1,475.0,0,1,0,1,0.6741113860220448,0
2025-01-04 21:16:00,u_4,500.16,r_24,device_43,Mumbai,Ahmedabad,Other,21,5,0,1,-0.658393068079268,-0.40833887384764295,1,1,471.0,0,2,0,0,0.35157942038368417,0
2025-01-06 01:17:00,u_4,5622.37,r_5,device_8,Bengaluru,Chennai,Other,1,0,1,0,2.8400523149055616,1.7614155132588738,1,1,1681.0,0,0,0,0,0.8372552761899896,0
2025-01-06 11:33:00,u_4,83.24,r_167,device_8,Pune,Delhi,Merchant,11,0,0,0,-0.943147470783186,-0.5849450651346947,1,0,616.0,0,1,0,0,0.5386194298700205,0
2025-01-06 15:19:00,u_4,552.43,r_126,device_47,Chennai,Delhi,Other,15,0,0,0,-0.6226929034689501,-0.38619744235341347,1,1,226.0,0,2,0,0,0.16696115066177164,0
2025-01-08 17:55:00,u_4,227.99,r_58,device_2,Chennai,Ahmedabad,Bill,17,2,0,0,-0.8442839003346776,-0.5236293542338006,1,1,3036.0,0,0,0,0,0.8752221555656681,0
2025-01-08 22:30:00,u_4,3225.93,r_157,device_18,Ahmedabad,Delhi,Other,22,2,0,0,1.203295045367576,0.7462899710734613,1,1,275.0,0,1,0,0,0.6546431254431033,0
2025-01-09 02:57:00,u_4,1256.05,r_18,device_0,Kolkata,Kolkata,Merchant,2,3,1,0,-0.14212374672297795,-0.08814590173795891,1,1,267.0,0,2,0,1,0.44684353609232585,0
2025-01-09 12:50:00,u_4,120.98,r_98,device_7,Delhi,Delhi,Merchant,12,3,0,0,-0.9173712279595126,-0.5689585025827103,1,1,593.0,0,3,0,1,0.21505017342152677,0
2025-01-09 17:31:00,u_4,4838.98,r_62,device_28,Kolkata,Chennai,Bill,17,3,0,0,2.305000622652318,1.4295736150712994,1,1,281.0,0,4,0,0,0.38954302482656933,0
2025-01-10 00:33:00,u_4,9122.96,r_101,device_48,Pune,Bengaluru,Bill,0,4,1,0,5.230938850838853,3.2442560274043695,1,1,422.0,0,3,1,0,0.4858514520459515,0
2025-01-10 03:57:00,u_4,2167.77,r_164,device_32,Ahmedabad,Kolkata,Other,3,4,1,0,0.48057673306502935,0.29805623948872906,1,1,204.0,0,3,0,0,0.18594951098786927,0
2025-01-10 10:24:00,u_4,6290.75,r_123,device_14,Ahmedabad,Ahmedabad,P2P,10,4,0,0,3.29655271709122,2.044539484602152,1,1,387.0,0,4,0,1,0.6915956086743553,0
2025-01-10 14:46:00,u_4,65.99,r_20,device_42,Chennai,Chennai,Bill,14,4,0,0,-0.9549291398003656,-0.5922521187653711,1,1,262.0,0,4,0,1,0.7006785653938036,0
2025-01-10 17:52:00,u_4,5059.25,r_125,device_38,Mumbai,Mumbai,P2P,17,4,0,0,2.455443998560387,1.5228793949686392,1,1,186.0,0,4,0,1,0.10012133016381441,0
2025-01-10 19:08:00,u_4,387.48,r_16,device_3,Pune,Mumbai,P2P,19,4,0,0,-0.7353529790854022,-0.4560698189551576,1,1,76.0,0,5,0,0,0.2254540558069994,0
2025-01-10 21:30:00,u_4,12.84,r_152,device_33,Bengaluru,Bengaluru,Other,21,4,0,0,-0.9912303402793863,-0.6147663158940933,1,1,142.0,0,6,0,1,0.30387627880901913,0
2025-01-10 23:01:00,u_4,95.73,r_91,device_10,Mumbai,Hyderabad,Merchant,23,4,1,0,-0.9346168594194424,-0.5796543347087729,0,1,91.0,0,7,0,0,0.527353719079357,0
2025-01-11 01:30:00,u_4,196.86,r_109,device_20,Pune,Pune,P2P,1,5,1,1,-0.8655455441900285,-0.5368159385539721,1,1,149.0,0,7,0,1,0.3271742675800532,0
2025-01-11 10:09:00,u_4,88.32,r_142,device_36,Delhi,Ahmedabad,Other,10,5,0,1,-0.9396778546320397,-0.5827931907901245,1,1,519.0,0,7,0,0,0.26355667039105435,0
2025-01-12 01:18:00,u_4,179.96,r_194,device_44,Pune,Pune,Other,1,6,1,1,-0.877088164850338,-0.5439747331254755,1,1,909.0,0,2,0,1,0.7065445253495863,1
2025-01-12 21:16:00,u_4,2468.31,r_49,device_25,Kolkata,Delhi,Merchant,21,6,0,1,0.6858441421330411,0.42536417561415,1,1,1198.0,0,1,0,0,0.022149844224493176,0
2025-01-12 23:25:00,u_4,73.25,r_72,device_41,Chennai,Kolkata,Merchant,23,6,1,1,-0.9499705938835701,-0.5891768022808082,1,1,129.0,0,2,0,0,0.9961302125250505,0
2025-01-13 16:29:00,u_4,45.81,r_127,device_14,Delhi,Delhi,Other,16,0,0,0,-0.9687119850622027,-0.6008003125199829,1,1,1024.0,0,2,0,1,0.24743030247773334,0
2025-01-15 14:02:00,u_4,112.34,r_122,device_35,Hyderabad,Hyderabad,P2P,14,2,0,0,-0.9232723073976827,-0.5726183833577274,1,1,2733.0,0,0,0,1,0.5507598845614244,0
2025-01-16 04:24:00,u_4,435.91,r_75,device_43,Pune,Pune,Other,4,3,1,0,-0.7022755164476042,-0.43555500113871337,1,1,862.0,0,1,0,1,0.5372823633007537,0
2025-01-16 08:12:00,u_4,1262.59,r_50,device_23,Delhi,Hyderabad,Bill,8,3,0,0,-0.13765695742602982,-0.08537557531798072,1,1,228.0,0,2,0,0,0.9888613788938206,0
2025-01-16 16:04:00,u_4,261.27,r_147,device_35,Bengaluru,Bengaluru,Merchant,16,3,0,0,-0.8215538165728374,-0.5095320356929941,1,1,472.0,0,2,0,1,0.37111836892148375,0
2025-01-17 15:05:00,u_4,607.72,r_56,device_30,Pune,Pune,Bill,15,4,0,0,-0.5849300930364939,-0.36277674697717555,1,1,1381.0,0,1,0,1,0.6758695649834293,0
2025-01-18 07:14:00,u_4,921.31,r_156,device_3,Kolkata,Ahmedabad,Merchant,7,5,0,1,-0.3707495952337461,-0.22994086593115587,1,1,969.0,0,1,0,0,0.30118241820943825,0
2025-01-18 12:36:00,u_4,1162.18,r_11,device_36,Bengaluru,Bengaluru,P2P,12,5,0,1,-0.20623651603559606,-0.12790898140819668,1,1,322.0,0,2,0,1,0.9424981549525219,0
2025-01-19 02:01:00,u_4,599.26,r_109,device_12,Bengaluru,Pune,P2P,2,6,1,1,-0.590708233319702,-0.36636038023604645,0,1,805.0,0,2,0,0,0.3271742675800532,0
2025-01-19 10:28:00,u_4,322.14,r_51,device_2,Delhi,Chennai,Bill,10,6,0,1,-0.7799798923365632,-0.4837476673162244,1,1,507.0,0,2,0,0,0.7668397631325677,0
2025-01-19 22:07:00,u_4,217.95,r_57,device_29,Mumbai,Hyderabad,Bill,22,6,0,1,-0.8511411732003288,-0.5278822712455103,1,1,699.0,0,2,0,0,0.407864819441195,0
2025-01-20 18:53:00,u_4,3376.08,r_45,device_5,Delhi,Delhi,Other,18,0,0,0,1.3058467904649407,0.8098931074587411,1,1,1246.0,0,1,0,1,0.48022899247634754,0
2025-01-23 22:19:00,u_4,3738.53,r_87,device_39,Pune,Pune,Other,22,3,0,0,1.5533984388867843,0.9634259531653321,1,1,4526.0,0,0,0,1,0.3867914283827687,0
2025-01-23 23:19:00,u_4,9089.25,r_149,device_5,Delhi,Delhi,Other,23,3,1,0,5.207915079095715,3.229976562019436,1,1,60.0,1,1,1,1,0.5154122737421818,0
2025-01-24 19:23:00,u_4,690.25,r_189,device_35,Delhi,Pune,Bill,19,4,0,0,-0.5285624904864739,-0.3278172608241477,1,1,1204.0,0,2,0,0,0.06314389459318814,0
2025-01-24 23:42:00,u_4,56.99,r_68,device_12,Chennai,Chennai,Merchant,23,4,1,0,-0.9610760975484595,-0.5960644945726806,1,1,259.0,0,1,0,1,0.5558821500021967,0
2025-01-26 12:43:00,u_4,73.14,r_1,device_36,Mumbai,Mumbai,P2P,12,6,0,1,-0.9500457233671578,-0.5892233979851197,1,1,2221.0,0,0,0,1,0.9310743903641379,0
2025-01-26 16:35:00,u_4,4609.7,r_72,device_5,Pune,Delhi,Bill,16,6,0,1,2.1484034590431023,1.332451223393531,0,1,232.0,0,1,0,0,0.9961302125250505,0
2025-01-26 19:50:00,u_4,697.08,r_21,device_1,Kolkata,Kolkata,P2P,19,6,0,1,-0.523897632550976,-0.32492409118371174,1,1,195.0,0,2,0,1,0.7315604327114282,0
2025-01-27 10:38:00,u_4,28.18,r_177,device_49,Mumbai,Ahmedabad,P2P,10,0,0,0,-0.980753192295413,-0.6082683331291902,0,1,888.0,0,3,0,0,0.9485194794601078,0
2025-01-29 18:52:00,u_4,6797.44,r_187,device_2,Bengaluru,Bengaluru,Other,18,2,0,0,3.6426196083558464,2.259172006580556,1,1,3374.0,0,0,0,1,0.10983295563651851,0
2025-01-29 20:14:00,u_4,69.9,r_83,device_24,Pune,Pune,P2P,20,2,0,0,-0.9522586281564716,-0.5905958532757511,1,1,82.0,0,1,0,1,0.06527118814303812,0
2025-01-30 09:52:00,u_4,90.88,r_54,device_29,Kolkata,Pune,Merchant,9,3,0,0,-0.9379293866503595,-0.5817087816716008,1,1,818.0,0,2,0,0,0.2779079474190187,0
2025-01-30 13:10:00,u_4,812.85,r_101,device_20,Hyderabad,Hyderabad,Other,13,3,0,0,-0.4448272660513296,-0.2758842303823542,0,1,198.0,0,3,0,1,0.4858514520459515,0
2025-01-31 01:13:00,u_4,150.29,r_31,device_38,Mumbai,Mumbai,P2P,1,4,1,0,-0.8973526355598872,-0.5565428653702391,1,1,723.0,0,2,0,1,0.8520256613739633,0
2025-01-31 10:12:00,u_4,9254.75,r_164,device_19,Ahmedabad,Ahmedabad,P2P,10,4,0,0,5.320950802130106,3.3000819171427382,0,1,539.0,0,2,1,1,0.18594951098786927,0
2025-01-31 10:44:00,u_4,5476.2,r_108,device_48,Kolkata,Kolkata,P2P,10,4,0,0,2.740218891123465,1.6994982941750487,1,1,32.0,1,3,0,1,0.8071436254843232,0
2025-02-01 14:26:00,u_4,554.3,r_41,device_11,Mumbai,Bengaluru,Merchant,14,5,0,1,-0.6214157022479573,-0.3854053153801169,1,1,1662.0,0,0,0,0,0.49158648445304653,0
2025-02-01 22:15:00,u_4,3280.62,r_85,device_14,Delhi,Kolkata,Bill,22,5,0,1,1.2406480586168258,0.7694565080625453,1,1,469.0,0,1,0,0,0.7820259933038469,0
2025-02-03 00:09:00,u_4,5741.22,r_153,device_10,Hyderabad,Ahmedabad,Other,0,0,1,0,2.921226306945667,1.811760053780955,1,1,1554.0,0,0,0,0,0.47351747125783006,0
2025-02-03 07:14:00,u_4,261.59,r_85,device_42,Hyderabad,Pune,Bill,7,0,0,0,-0.8213352580751275,-0.5093964845531787,0,1,425.0,0,1,0,0,0.7820259933038469,0
2025-02-03 14:30:00,u_4,364.49,r_137,device_28,Chennai,Ahmedabad,Merchant,14,0,0,0,-0.7510550411552551,-0.46580832115627363,1,1,436.0,0,2,0,0,0.535175693986988,0
2025-02-04 01:15:00,u_4,662.35,r_50,device_46,Pune,Pune,Other,1,1,1,0,-0.5476180595055646,-0.33963562582680706,0,1,645.0,0,2,0,1,0.9888613788938206,0
2025-02-04 18:13:00,u_4,21.72,r_160,device_10,Ahmedabad,Ahmedabad,Other,18,1,0,0,-0.9851653419679336,-0.6110047717642145,1,1,1018.0,0,1,0,1,0.9265090200842696,0
2025-02-06 09:15:00,u_4,3462.87,r_123,device_8,Kolkata,Hyderabad,P2P,9,3,0,0,1.3651239530157249,0.8466571181605621,0,1,2342.0,0,0,0,0,0.6915956086743553,0
2025-02-07 02:15:00,u_4,19.0,r_97,device_43,Chennai,Chennai,P2P,2,4,1,0,-0.9870230891984687,-0.6121569564526458,1,1,1020.0,0,1,0,1,0.6558712109529518,0
2025-02-07 14:57:00,u_4,21.01,r_158,device_18,Pune,Pune,Bill,14,4,0,0,-0.9856502686347277,-0.6113055258556801,1,1,762.0,0,1,0,1,0.7534268329980062,0
2025-02-08 23:01:00,u_4,1084.79,r_110,device_39,Kolkata,Kolkata,Other,23,5,1,1,-0.2590935227161492,-0.16069117737793892,1,1,1924.0,0,0,0,1,0.11518128227127622,0
2025-02-09 00:16:00,u_4,118.25,r_199,device_23,Mumbai,Mumbai,Merchant,0,6,1,1,-0.9192358051431011,-0.5701149232442608,1,1,75.0,0,1,0,1,0.8045814861807467,0
2025-02-09 13:52:00,u_4,679.94,r_71,device_36,Bengaluru,Ahmedabad,Other,13,6,0,1,-0.5356041720845679,-0.33218454911007667,1,1,816.0,0,2,0,0,0.9564933552702427,0
2025-02-10 18:17:00,u_4,398.9,r_199,device_26,Pune,Pune,Other,18,0,0,0,-0.7275531726983765,-0.45123233765299375,0,1,1705.0,0,0,0,1,0.8045814861807467,0
2025-02-10 22:16:00,u_4,4810.49,r_91,device_44,Kolkata,Ahmedabad,Merchant,22,0,0,0,2.2855420864030744,1.4175053276546055,0,1,239.0,0,1,0,0,0.527353719079357,0
2025-02-11 06:53:00,u_4,102.2,r_199,device_15,Delhi,Kolkata,P2P,6,1,0,0,-0.9301978797938684,-0.5769136601006294,0,1,517.0,0,2,0,0,0.8045814861807467,0
2025-02-11 17:37:00,u_4,503.34,r_83,device_33,Pune,Pune,Bill,17,1,0,0,-0.6562211430082749,-0.406991834395727,0,1,644.0,0,3,0,1,0.06527118814303812,0
2025-02-12 03:50:00,u_4,386.84,r_192,device_3,Delhi,Pune,Bill,3,2,1,0,-0.7357900960808224,-0.45634092123478853,1,1,613.0,0,2,0,0,0.9445349808771494,0
2025-02-12 07:04:00,u_4,2012.57,r_92,device_32,Kolkata,Kolkata,Bill,7,2,0,0,0.37457586167567875,0.23231393667823683,1,1,194.0,0,2,0,1,0.31432402582718766,0
